LL1210_T1_rep1	LL1210_T1_rep2	LL1210_T1_rep3	LL1210_T1_rep4	LL1210_T2_rep1	LL1210_T2_rep2	LL1210_T2_rep3	LL1210_T2_rep4	LL1210_T3_rep1	LL1210_T3_rep2	LL1210_T3_rep3	LL1210_T3_rep4	LL1210_T4_rep1	LL1210_T4_rep2	LL1210_T4_rep3	LL1210_T4_rep4
WP_003511596.1	26.2501170135453	25.5012747687589	25.9775486041294	26.1220870595681	26.0307159985127	26.0171756024704	26.1460027959648	26.3169646699792	26.3095914340789	26.1890339145843	26.2896465086766	25.92971644342	26.0878452340414	26.1593968472005	26.2799591522655	25.8509971362881
WP_003512371.1	26.1298953025167	26.2084048086681	27.0592704179867	26.6313426852973	25.873647992007	26.1682342020342	26.844042574584	26.5930367911393	25.0852403059438	25.058238337155	26.7653853081229	25.8057458155762	24.3220375353157	23.5303276276353	24.5835294147491	24.1567600007389
ADU75615.1	28.8504072065595	29.3159913374878	28.9256494441247	28.720863651835	28.9543384355883	28.8974910706816	28.6839639688097	28.6337314356918	28.36783297113	28.8401158184783	28.0628508218859	28.7900454481988	27.6910999212602	28.0165348478853	27.6084220450667	27.6329882560382
WP_003517235.1	25.6302714964049	25.3743471287094	24.1516506231165	26.0728669829041	25.4682636697825	26.227306560632	25.9891926630131	26.3458779783437	26.4690957872612	26.5392109302441	26.4382870973465	25.0061472217479	25.3044985310981	26.4762034537513	25.6272452277596	25.7749733020001
WP_003514180.1	23.7575805953067	NA	23.9260729235425	22.3227195015616	23.5852827204016	NA	21.9623498196397	NA	24.3213687845925	25.6473917457116	24.7676528030806	25.2151007610557	25.0463399670282	23.7433014360022	23.9435823720047	24.9850215757085
WP_003513265.1	27.3887286827816	29.356364167896	29.4299685507112	29.5331846703607	29.5420075660171	29.8699102252002	29.3183430067041	29.5683527073399	29.0107486185869	29.5347578856842	28.8417371296393	29.8923709747384	26.4643323518961	27.8654251350194	29.7676747125211	28.7848564248919
WP_003516080.1	25.936925906887	25.2325977605938	24.8418394931322	24.4256500220046	25.5845241494384	25.4732408590779	25.9254810824612	25.5382760961774	27.7420822003199	25.3122494601095	25.5772058173	26.4316989388374	26.2379668902457	26.0926781034481	25.767686956894	26.0399694707787
WP_003518453.1	28.2741437973755	27.4474817867373	27.5604924974159	27.8031046321329	27.4461818096167	27.5783295201338	27.445273931343	27.6021833399027	28.0426851443033	27.6901347732307	27.1662602748483	27.5818471181294	27.5151929300671	27.3210548178895	27.3364108645559	27.7261829895518
WP_003517233.1	26.821527566204	28.8317384347574	27.0371168992635	28.0124840329924	28.7707055606727	27.3388325625064	26.7443718221849	28.266928564314	26.9165847939035	28.0223048127663	28.6250383447918	29.3597337787041	26.4366180488562	28.4970140139	28.4214368842035	25.8978923564152
WP_003517215.1	26.421103643462	27.2317474122629	26.295826942613	27.0627226426201	26.5261019030564	27.0115117510143	26.8829832977035	27.1438156656427	27.7780683835	24.860133357735	24.8229333250451	24.9862070628255	24.9192942587327	25.2001497371765	25.3386462030224	25.0864788078363
WP_003515021.1	29.3654990308257	29.2071197847685	29.3225191699199	28.709041738124	28.7612373133549	29.0647067455651	29.1246502007689	29.2246835419371	28.3754167829921	28.6539150887509	28.7369398276183	29.2944915683327	27.7209708452603	28.7066928798527	28.947518283323	28.9199178850181
WP_003517741.1	24.4758547346204	24.9744295361224	26.2292417992234	25.1667830438684	25.7821521273367	25.836283021558	26.323353158574	25.8243149118062	26.0398704511522	26.2089123410128	26.0946921111373	25.3471909746755	25.658534091425	NA	24.8288456212724	26.3706838370913
WP_003517581.1	27.9906275111297	25.9353078261916	27.1115559304731	27.8746072619185	26.8313311982726	26.2338999877223	26.9550112127933	26.7438599372727	25.3325376441566	25.6232114482562	25.2758787681101	25.5537282293365	25.4989226166661	24.3077319053915	26.1091106678027	23.7623175798323
WP_003518129.1	24.8000210983914	NA	24.0409983519852	21.2931471218508	NA	24.6586007239325	24.7716778399609	22.827599262159	23.1318916498058	24.7804612547843	24.6076017089499	24.5831787039579	23.9619555201836	24.1499595915706	22.1622792627479	24.5789048205352
WP_003515919.1	25.5031068069581	24.0358995239342	26.2324998818826	24.9447064878047	25.6109955814875	24.4819418235745	26.4361166146627	26.1074644913756	22.5065595720865	23.409766213458	25.7596711133527	25.0633760536656	NA	24.0817028992246	22.2820800793854	21.1213314445654
WP_003517583.1	23.7065783976952	25.2784740647934	25.2258726901691	24.8201676283465	24.6200751431802	24.8943856938319	25.2812805695322	24.8401026015515	23.8746525830079	24.9468663012467	24.4550672408083	24.4205833784887	23.9310280665589	24.8276410919307	25.0670333914903	24.2197164281565
WP_003518957.1	23.8466675576919	23.1467666988554	NA	22.7147187394037	23.8694503797035	24.9027955138961	23.2655397544422	23.9043687404238	24.0486338898771	24.0376867084543	23.9979950981778	23.4366258711868	23.8116974932572	24.2277375977757	23.6826173411434	23.7276936350355
WP_003513929.1	28.8112266088792	29.2864533364053	28.9074276633252	28.6759989771068	28.8886376584005	28.8661715753582	28.6429070350421	28.5761925042139	28.2795321621756	28.7342503982075	28.0262666129949	28.7219231138371	27.6238749425897	27.9631787997794	27.5565258229763	27.5872891457726
WP_003516975.1	22.0132177829717	26.0294131448865	NA	21.9069213270376	22.3856499517397	22.4708793998673	27.3007178336555	22.7844424678176	27.4490297119549	22.3053314403729	22.7094726051931	22.3394424132957	27.3648246816482	21.6283444651997	22.4774631421439	21.9301267805199
WP_003517221.1	25.5983238416331	25.3340248699928	25.586736644768	25.609752521912	25.5486520529285	27.1350453644314	25.3777367750353	25.3887130781381	26.6026275795844	25.1450112564546	26.9790367556088	25.234022682093	25.5230992420992	25.1156127381649	25.0143952363668	27.1963483433685
WP_003520981.1	24.0285864334546	23.7734643737442	22.5677901943141	23.7054635708328	23.8234123427439	23.5839626530597	23.3410359994187	23.7779944367608	22.9476507736666	23.8536940945734	23.2756371568806	26.371538913219	22.8236253582801	23.4047752062389	23.4083645182043	22.7021099047131
WP_003514923.1	29.4370183242106	28.9819376222917	29.468884398028	29.4035151525278	29.4585094075277	29.1845988297311	28.7667765168435	29.180762423449	29.3361886243272	29.2644310225243	29.1155403088902	29.2100345390794	29.4927687824785	29.0538468445738	28.9200047022504	28.9476847917528
WP_003517440.1	26.8951336789449	29.0294276885175	26.6954822755251	27.2138913687739	26.6731748437159	26.8756977477778	26.5813754147979	26.7643545100212	25.493209665526	25.3434393054302	28.3245421342144	28.487449185345	24.3129878999939	25.3389945601336	25.9860458825937	26.8349577974794
WP_003514194.1	23.3217750264918	22.563038716567	24.5007129259924	23.9664284989087	23.0796714863919	22.7285160028765	23.8213019855775	23.1686379736336	22.6366088946989	23.6452394232931	23.0997246357822	21.231303709193	21.6264244661508	23.630814375101	23.6251959827026	23.2149883209197
WP_003516657.1	27.4919723041649	27.285036811244	27.7575983193372	28.0740352031796	27.8491563108224	27.6201195877148	28.0909292209744	27.1254415988531	27.6450574749046	28.0488532110298	27.8217678306438	27.4805733863242	28.1544311475926	28.0714298409071	27.999277621281	27.8084846079275
WP_014522642.1	26.0337436513791	20.8696094593622	21.5881544109477	22.2287270959844	20.8478191865312	21.6171687479986	24.1284709995868	21.0818863590997	NA	NA	24.6513509228581	24.260015849291	NA	NA	NA	NA
WP_003513534.1	30.7758334235749	30.4963387755167	30.0614331950849	30.7697851424663	30.4397090139248	30.451303294296	30.6767641917196	30.255764480509	29.5594188671583	30.1797683685134	30.8259019785213	30.276269598918	29.4590541076722	29.9831870807059	29.6158668826252	29.8284145627116
WP_003514198.1	29.1537258767999	25.9000958890705	25.3374788136066	23.0620186176178	27.1543438019121	25.1574751417654	25.0380584809046	24.7441234231403	25.5744096016289	28.2482183926735	28.0678458665527	25.0136178952729	24.4289076209837	24.9900736390443	25.1377503533234	25.3610429671288
WP_003515688.1	22.328648206231	20.9407404967808	22.6957074910706	21.3434798330153	21.5451337055034	NA	21.9357594022689	20.697710984012	23.5805597404486	21.8358043794983	NA	23.7265634998358	22.9554559287802	22.2394631180066	22.062984071786	NA
WP_003515449.1	28.4924825904424	28.4989646805801	28.2036969149691	28.9994687950669	28.8578277144353	28.95660044283	28.9976325685995	28.8898368922503	29.1800007373419	29.0911652348963	29.4613948680803	29.2259807059005	28.6879021418923	29.0453122250844	29.3674913783695	28.9922049596577
WP_003517595.1	25.9570640754046	25.0442921169596	25.401218733129	25.2994010197851	24.9845514106775	24.7850721512712	25.4742925495723	25.1894778491193	24.4558862836824	24.3828733168963	23.8474793221323	24.2640289094952	24.6299366203912	23.7852184974477	24.2267405691451	23.1423772237612
WP_003516785.1	NA	NA	NA	NA	22.6451195705747	22.6650816304824	22.9253508042237	NA	NA	22.4943723866365	NA	23.4450118346985	23.2548975856533	23.1311301115867	23.3556225074728	22.6518120418804
WP_003514552.1	31.022026428101	30.246368936917	30.6945015538076	30.1632894898359	29.7145386216893	29.3491853676817	29.7804070187274	29.6371234077597	30.0412482954543	30.152219997788	29.5346516600065	30.0260828115678	29.4164651321785	29.5269165644869	30.0843171683436	29.8519414691071
WP_003515816.1	NA	NA	21.985320444101	23.8868649609802	24.6157189417924	22.7495265919174	23.3043136308121	NA	24.0829992710147	25.3014503104541	23.7687178778658	23.4236000830988	22.1688878847857	23.3235206929798	23.3449475792635	NA
WP_037294838.1	29.7844287514732	29.8436157631289	30.5804747078305	31.0090980524505	30.8543768579859	30.9041599386653	30.8633135832283	30.8732386287118	30.0263949499219	29.8776293735602	30.7962414742165	29.9435656111336	26.8579013473284	30.165702028678	30.2699798492555	29.6228111351526
WP_003512628.1	28.4186553358783	26.735919818419	26.9663228357827	28.1240226061957	28.8184727700985	29.2463629902714	28.6704269375326	28.9477734623992	26.9886212335472	28.6345301244132	27.31042142089	28.8747251248354	25.9549327103457	26.1869512072392	28.8223416275542	26.3362045681555
WP_003513693.1	24.6517477426129	25.0542238003933	25.4470821749457	25.2614845055897	26.072278419623	24.6684035956643	25.9043104719645	24.554037798915	24.1088670870303	23.4956429079626	24.857280197062	24.4432491248682	21.6099677021505	21.520635093731	22.8502938291664	21.9545197372433
WP_003516642.1	30.1341594496611	29.4651166675195	29.7527951375571	29.5759859685282	28.8706039074414	28.852009818346	29.1746606741515	29.3190027505847	29.0458092620717	29.6079923113456	29.946026923061	28.7543087767775	29.046564086497	29.7621266485403	29.6373415514268	29.7173484129656
WP_003512674.1	31.575712302711	32.3421466972827	32.2676560857821	32.3377277298646	32.4362490191144	32.4343899026874	32.1747759686592	32.4417551833377	32.4163083842001	32.5317724909986	32.8362875654271	32.4453677670936	32.5039509402444	33.0112241187483	32.420249783256	33.0127865537774
WP_003519132.1	25.8122105878857	25.1601717271912	25.432710683156	25.2733596090253	25.4603502237144	25.2058781019101	25.8122921413991	25.0446355329622	23.9817078175441	25.8040369222305	25.8380184043099	25.2240798090866	24.9987974646562	25.2529336128863	25.5106124848831	25.0838135045401
WP_003516592.1	24.3665152261621	24.385146536954	24.5127137571436	24.9208570483346	24.0637336340442	26.279980479373	23.6623734518692	25.9292585707453	21.4759565793877	23.7360950167654	26.4886532309416	24.0293288292902	NA	22.0613997888456	22.1536516715234	23.3493143742928
WP_003515026.1	29.9440873024986	29.7800187235894	29.7406274391188	29.8136483591123	29.9911768271401	29.5618199243434	29.6140222653142	29.961524409573	29.8023987335164	29.5674551798309	29.4387015240033	29.5677257368648	29.2141216306287	29.1670550297363	29.4812331378005	29.4705040433858
WP_003517930.1	25.422509393463	28.2884481265468	27.9042161835137	26.0623790298192	27.8302159090906	26.4427796256586	26.726718787843	26.7174531930259	25.5033412958145	27.641073791264	27.8365721614261	27.699755853672	26.4192325494981	27.6540848177018	26.8719226875009	27.2549414860231
WP_003515408.1	28.1975968761448	28.2454469950872	27.8161484820313	27.8158376286137	27.8404026656596	27.8288761961548	27.9945453323567	28.1445838607769	27.0780619328492	27.297253538671	28.0529175482701	27.5319650451774	25.5320479518879	26.2110837230243	26.9654681932346	26.6568093410571
WP_003515921.1	25.2253765369485	26.8356080169594	28.0914444548057	27.1643259773577	27.642137012773	26.7446455344002	28.3016867995971	26.8388807929521	27.2421517243012	27.2385962835956	25.9720055875819	26.9573467968	27.4215041286048	27.905403290094	27.2037197214641	25.3376215781281
WP_003512676.1	30.5562235623552	29.5587726495677	30.09891045491	29.8568871607449	29.8939352310351	30.1675141680415	30.0073417410511	29.8851044854491	30.9675078910694	30.6543338444772	30.7375932106875	30.6217271766225	30.5767984693682	30.697772141656	30.9318690846452	30.2238954622921
WP_003519130.1	24.5955934437499	NA	24.5053488515219	24.4341484445144	NA	NA	NA	25.8007768034675	NA	26.7342007334061	26.1996944389987	26.049519922271	26.4994304930067	26.2689199008947	26.7026094430151	26.2065292541104
WP_003515176.1	26.5598236322489	NA	24.2595286686692	24.6833331139571	NA	NA	24.8334093488689	25.0080181659385	24.7266560797417	23.5387397070868	23.3930415437804	25.7129471463792	24.4854701432687	26.6417467872769	25.37283414239	25.5448899373446
WP_003512791.1	24.3320695737835	21.8481998830649	22.896602025361	23.5736472174527	23.8745519263105	23.4861052348977	23.0409599683849	24.0012461468322	24.3840106051552	23.2911424920349	21.9042276309126	23.6708575001453	23.5259960365574	23.5894553472335	23.788716467156	NA
WP_003516596.1	26.9465150270843	27.2596703010445	27.3913637339827	26.7274725676453	25.7857804236804	26.5607587467361	27.5227512631698	26.1921317051779	28.3320280487718	26.9446160553222	26.0742035624156	26.1652993931496	27.2677579705645	27.1993531037418	27.2432463026541	26.8545760548017
WP_003515686.1	24.8582300957329	25.0665362892853	26.150242074978	25.0995351825712	26.1844084262267	26.8079786368624	26.7304724307918	NA	24.4956726497673	24.3437742481003	25.9381059686474	26.4000575259275	NA	25.3952622367436	NA	24.9745367548684
WP_003518679.1	22.5525485000709	21.6245255282208	22.1557040049931	24.0892866831812	21.5082197675361	21.2680003766898	NA	NA	21.9852304618891	21.8081111339259	21.6421972131535	21.6347252337334	21.5938462966412	21.3420425238852	22.8206982989971	NA
WP_003513685.1	29.8042024249074	30.3835554680248	29.1062830186521	28.812623110706	29.7489307639935	29.890997826677	30.2124458924294	29.5963768757535	28.6305751837971	29.2717573929872	30.012854858164	29.4330791145992	30.8604379206262	29.3682139006629	29.5509111890914	30.601716474426
WP_003514324.1	28.0121461492252	29.4136392179108	29.2000364769742	28.4020997545573	29.1354267731006	29.3095025378513	28.6237458720433	29.4463505650964	28.1860093156276	29.1697524383252	28.7223130747187	29.4148534471485	28.98871079264	28.6229294986332	28.9328655889518	28.7459296744037
WP_003513308.1	25.1849493662339	25.2292830283044	25.390282123559	25.3744728548534	26.1458448040306	25.6066217686695	25.1209367165919	25.7548177165347	23.0776339594276	24.7562317776564	24.0393503415848	26.3344379181097	25.4817574518657	24.0171442133238	24.2847089859953	23.9388135428478
WP_003519106.1	25.4177774305649	23.9403641778037	24.0464708378549	24.9901736180952	24.9742695102721	26.4114174835475	25.8086344675836	24.3004291860377	26.364735021652	25.5506287872338	25.4302461467816	26.1361658924995	26.226622440467	25.4019142258094	26.1848811180084	26.4859973004161
WP_003516203.1	24.831851545771	24.3093612439247	25.9350418631374	24.0561183348202	24.2836215638836	25.6179458355092	24.9886051229005	24.8027518421124	25.4041798692722	25.339762521292	23.8035695852018	24.7373146180113	24.8373302190793	25.4647493061345	25.0958763612205	24.6829624320248
WP_003515434.1	27.1662900415069	27.5556795425063	26.1408486690127	26.6008176589479	27.2074037368151	26.3950036432547	26.3102650440717	27.4302640331523	25.6000526439814	26.0981037445963	26.8847047081395	25.4703560285909	24.6391937369162	25.1359341455188	24.2316965052481	25.8094167991783
WP_003519346.1	21.8538398138838	21.2421359570284	NA	21.6134192236581	21.3573260498839	21.5868305550486	20.5058382012406	21.7631082654399	NA	20.5780685976546	21.2600150646335	22.6292692541765	NA	21.942322562253	20.4634631558165	NA
WP_003514326.1	27.371780998194	26.8926681692637	26.3396355673073	26.9011100237779	25.5571824756627	25.9066759326453	26.4039665515892	25.9925236957243	26.1323056795762	26.6240623958967	26.1333767759725	26.343824400968	27.0277687640645	26.492295379402	25.8700788316625	26.7350999742937
